"Date","Cases","New_cases","Deceased","Hospitalized","Recovered","Quarantined","Not_hospitalized","Active","Total","New_Deceased","New_Hospitalized","New_Recovered","New_not_hospitalized","Tests","New_tests","Total_positivity","positivity","avgPositivity","Tweet","avgnewcases","avgnewtests","avgnewhospitalized","avgnewdead","avgmonthlynewdead","weeklydead","biweeklydead","monthlydead"
2021-01-03,14192,32,88,9,13465,944,630,639,0,0,0,74,-42,1265225,1288,0.011216977217491,0.0248447204968944,0.0338644312441015,"Of 1,288 new tests reported in Champaign County, 32 were positive, or 2.5%. The seven-day average positivity is 3.4%",87.1428571428571,2573.28571428571,8.85714285714286,0.428571428571429,0.838709677419355,3,9,26
2021-01-04,14247,55,90,19,13498,1051,640,659,0,2,10,33,10,1269331,4106,0.0112240227332351,0.0133950316609839,0.030225278390722,"Of 4,106 new tests reported in Champaign County, 55 were positive, or 1.3%. The seven-day average positivity is 3%",84.1428571428571,2783.85714285714,10.4285714285714,0.285714285714286,0.806451612903226,2,7,25
2021-01-05,14227,56,90,19,13422,1136,696,715,0,0,0,-76,56,1276366,7035,0.0111464893298631,0.00796019900497512,0.0220904246175004,"Of 7,035 new tests reported in Champaign County, 56 were positive, or 0.8%. The seven-day average positivity is 2.2%",73.4285714285714,3324,12,0.285714285714286,0.806451612903226,2,5,25
2021-01-06,14349,122,92,23,13489,1095,745,768,0,2,4,67,49,1282442,6076,0.0111888100982345,0.0200789993416722,0.0223051157125457,"Of 6,076 new tests reported in Champaign County, 122 were positive, or 2%. The seven-day average positivity is 2.2%",83.7142857142857,3753.14285714286,13.8571428571429,0.571428571428571,0.870967741935484,4,7,27
2021-01-07,14541,192,92,23,13580,875,846,869,0,0,0,91,101,1287502,5060,0.011293963038504,0.0379446640316206,0.0243320610687023,"Of 5,060 new tests reported in Champaign County, 192 were positive, or 3.8%. The seven-day average positivity is 2.4%",94.7142857142857,3892.57142857143,15.8571428571429,0.571428571428571,0.709677419354839,4,7,22
2021-01-08,14667,126,92,26,13714,968,835,861,0,0,3,134,-11,1293553,6051,0.0113385381194277,0.0208230044620724,0.0206012192558335,"Of 6,051 new tests reported in Champaign County, 126 were positive, or 2.1%. The seven-day average positivity is 2.1%",98,4757,18.2857142857143,0.571428571428571,0.645161290322581,4,7,20
2021-01-09,14705,38,92,23,13792,1001,798,821,0,0,-3,78,-37,1297704,4151,0.0113315517252008,0.00915442062153698,0.0183907365179021,"Of 4,151 new tests reported in Champaign County, 38 were positive, or 0.9%. The seven-day average positivity is 1.8%",88.7142857142857,4823.85714285714,20.2857142857143,0.571428571428571,0.612903225806452,4,7,19
2021-01-10,14853,148,92,23,13905,982,833,856,0,0,0,113,35,1301536,3832,0.0114119010154156,0.0386221294363257,0.0202968797334141,"Of 3,832 new tests reported in Champaign County, 148 were positive, or 3.9%. The seven-day average positivity is 2%",105.285714285714,5187.28571428571,22.2857142857143,0.571428571428571,0.548387096774194,4,7,17
2021-01-11,14919,66,92,27,14031,1029,769,796,0,0,4,126,-64,1305005,3469,0.0114321401067429,0.0190256558085904,0.0209676515109043,"Of 3,469 new tests reported in Champaign County, 66 were positive, or 1.9%. The seven-day average positivity is 2.1%",106.857142857143,5096.28571428571,23.4285714285714,0.285714285714286,0.548387096774194,2,4,17
2021-01-12,15027,108,93,28,14067,1118,839,867,0,1,1,36,70,1311497,6492,0.0114578988743398,0.0166358595194085,0.022771910847969,"Of 6,492 new tests reported in Champaign County, 108 were positive, or 1.7%. The seven-day average positivity is 2.3%",114.285714285714,5018.71428571429,24.7142857142857,0.428571428571429,0.580645161290323,3,5,18
2021-01-13,15097,70,93,30,14179,1116,795,825,0,0,2,112,-44,1317189,5692,0.0114615290592314,0.0122979620520028,0.0215270383054652,"Of 5,692 new tests reported in Champaign County, 70 were positive, or 1.2%. The seven-day average positivity is 2.2%",106.857142857143,4963.85714285714,25.7142857142857,0.142857142857143,0.580645161290323,1,5,18
2021-01-14,15215,118,95,33,14283,1138,804,837,0,2,3,104,9,1322458,5269,0.0115050912770009,0.0223951413930537,0.0192813823091887,"Of 5,269 new tests reported in Champaign County, 118 were positive, or 2.2%. The seven-day average positivity is 1.9%",96.2857142857143,4993.71428571429,27.1428571428571,0.428571428571429,0.612903225806452,3,7,19
2021-01-15,15280,65,96,30,14376,1080,778,808,0,1,-3,93,-26,1328021,5563,0.0115058421515925,0.0116843429804063,0.0177846118138563,"Of 5,563 new tests reported in Champaign County, 65 were positive, or 1.2%. The seven-day average positivity is 1.8%",87.5714285714286,4924,27.7142857142857,0.571428571428571,0.612903225806452,4,8,19
2021-01-16,15343,63,97,30,14486,1086,730,760,0,1,0,110,-48,1332550,4529,0.0115140144835091,0.0139103554868624,0.0183091316076451,"Of 4,529 new tests reported in Champaign County, 63 were positive, or 1.4%. The seven-day average positivity is 1.8%",91.1428571428571,4978,28.7142857142857,0.714285714285714,0.612903225806452,5,9,19
2021-01-17,15428,85,99,28,14608,1006,693,721,0,2,-2,122,-37,1339864,7314,0.0115146014819415,0.0116215477167077,0.0150020872469213,"Of 7,314 new tests reported in Champaign County, 85 were positive, or 1.2%. The seven-day average positivity is 1.5%",82.1428571428571,5475.42857142857,29.4285714285714,1,0.67741935483871,7,11,21
2021-01-18,15457,29,102,30,14700,785,625,655,0,3,2,92,-68,1343315,3451,0.0115066086509866,0.00840336134453781,0.0140433307230488,"Of 3,451 new tests reported in Champaign County, 29 were positive, or 0.8%. The seven-day average positivity is 1.4%",76.8571428571429,5472.85714285714,29.8571428571429,1.42857142857143,0.741935483870968,10,12,23
2021-01-19,15558,101,102,30,14774,883,652,682,0,0,0,74,27,1351704,8389,0.0115099163722235,0.0120395756347598,0.01320665555749,"Of 8,389 new tests reported in Champaign County, 101 were positive, or 1.2%. The seven-day average positivity is 1.3%",75.8571428571429,5743.85714285714,30.1428571428571,1.28571428571429,0.741935483870968,9,12,23
2021-01-20,15631,73,104,27,14831,901,669,696,0,2,-3,57,17,1361132,9428,0.0114838237584599,0.0077428935086975,0.0121521061374963,"Of 9,428 new tests reported in Champaign County, 73 were positive, or 0.8%. The seven-day average positivity is 1.2%",76.2857142857143,6277.57142857143,29.7142857142857,1.57142857142857,0.806451612903226,11,12,25
2021-01-21,15687,56,104,27,14901,904,655,682,0,0,0,70,-14,1367548,6416,0.011470895354313,0.00872817955112219,0.010467952982923,"Of 6,416 new tests reported in Champaign County, 56 were positive, or 0.9%. The seven-day average positivity is 1%",67.4285714285714,6441.42857142857,28.8571428571429,1.28571428571429,0.67741935483871,9,12,21
2021-01-22,15843,156,106,23,15015,932,699,722,0,2,-4,114,44,1378356,10808,0.0114941277870158,0.0144337527757217,0.0111850600973478,"Of 10,808 new tests reported in Champaign County, 156 were positive, or 1.4%. The seven-day average positivity is 1.1%",80.4285714285714,7190.71428571429,27.8571428571429,1.42857142857143,0.67741935483871,10,14,21
2021-01-23,15883,40,106,24,15102,979,651,675,0,0,1,87,-48,1388915,10559,0.0114355450117538,0.00378823752249266,0.00958041337709572,"Of 10,559 new tests reported in Champaign County, 40 were positive, or 0.4%. The seven-day average positivity is 1%",77.1428571428571,8052.14285714286,27,1.28571428571429,0.67741935483871,9,14,21
2021-01-24,15966,83,106,24,15209,956,627,651,0,0,0,107,-24,1401281,12366,0.0113938603320819,0.00671195212679929,0.00875978963479167,"Of 12,366 new tests reported in Champaign County, 83 were positive, or 0.7%. The seven-day average positivity is 0.9%",76.8571428571429,8773.85714285714,26.4285714285714,1,0.67741935483871,7,14,21
2021-01-25,16012,46,106,24,15250,953,632,656,0,0,0,41,5,1408507,7226,0.0113680656184172,0.00636590091336839,0.00851331451711866,"Of 7,226 new tests reported in Champaign County, 46 were positive, or 0.6%. The seven-day average positivity is 0.9%",79.2857142857143,9313.14285714286,25.5714285714286,0.571428571428571,0.67741935483871,4,14,21
2021-01-26,16061,49,107,22,15315,837,617,639,0,1,-2,65,-15,1420105,11598,0.0113097270976442,0.00422486635626832,0.00735369365944942,"Of 11,598 new tests reported in Champaign County, 49 were positive, or 0.4%. The seven-day average positivity is 0.7%",71.8571428571429,9771.57142857143,24.4285714285714,0.714285714285714,0.709677419354839,5,14,22
2021-01-27,16171,110,107,21,15391,776,652,673,0,0,-1,76,35,1433898,13793,0.0112776501536371,0.0079750598129486,0.00742104829178462,"Of 13,793 new tests reported in Champaign County, 110 were positive, or 0.8%. The seven-day average positivity is 0.7%",77.1428571428571,10395.1428571429,23.5714285714286,0.428571428571429,0.709677419354839,3,14,22
2021-01-28,16239,68,108,29,15463,892,639,668,0,1,8,72,-13,1444620,10722,0.0112410183993022,0.00634210035441149,0.0071621341083662,"Of 10,722 new tests reported in Champaign County, 68 were positive, or 0.6%. The seven-day average positivity is 0.7%",78.8571428571429,11010.2857142857,23.8571428571429,0.571428571428571,0.645161290322581,4,13,20
2021-01-29,16335,96,109,27,15556,890,643,670,0,1,-2,93,4,1456991,12371,0.0112114625279085,0.0077600840675774,0.00625675589750111,"Of 12,371 new tests reported in Champaign County, 96 were positive, or 0.8%. The seven-day average positivity is 0.6%",70.2857142857143,11233.5714285714,24.4285714285714,0.428571428571429,0.67741935483871,3,13,21
2021-01-30,16369,34,109,27,15645,878,588,615,0,0,0,89,-55,1467219,10228,0.0111564803890898,0.003324208056316,0.00620657948508378,"Of 10,228 new tests reported in Champaign County, 34 were positive, or 0.3%. The seven-day average positivity is 0.6%",69.4285714285714,11186.2857142857,24.8571428571429,0.428571428571429,0.67741935483871,3,12,21
2021-01-31,16421,52,109,27,15703,878,582,609,0,0,0,58,-6,1478321,11102,0.0111078717003952,0.00468384074941452,0.00590602284527518,"Of 11,102 new tests reported in Champaign County, 52 were positive, or 0.5%. The seven-day average positivity is 0.6%",65,11005.7142857143,25.2857142857143,0.428571428571429,0.67741935483871,3,10,21
2021-02-01,16471,50,112,25,15774,903,560,585,0,3,-2,71,-22,1484479,6158,0.0110954752475448,0.00811951932445599,0.00604169957352709,"Of 6,158 new tests reported in Champaign County, 50 were positive, or 0.8%. The seven-day average positivity is 0.6%",65.5714285714286,10853.1428571429,25.4285714285714,0.857142857142857,0.774193548387097,6,10,24
2021-02-02,16604,133,112,29,15856,912,607,636,0,0,4,82,47,1494314,9835,0.0111114531484012,0.0135231316725979,0.007317171771618,"Of 9,835 new tests reported in Champaign County, 133 were positive, or 1.4%. The seven-day average positivity is 0.7%",77.5714285714286,10601.2857142857,26.4285714285714,0.714285714285714,0.774193548387097,5,10,24
2021-02-03,16693,89,112,29,15920,949,632,661,0,0,0,64,25,1508297,13983,0.011067448917554,0.00636487162983623,0.00701622333633517,"Of 13,983 new tests reported in Champaign County, 89 were positive, or 0.6%. The seven-day average positivity is 0.7%",74.5714285714286,10628.4285714286,27.5714285714286,0.714285714285714,0.774193548387097,5,8,24
2021-02-04,16755,62,112,19,15972,963,652,671,0,0,-10,52,20,1520389,12092,0.0110202060130664,0.00512735693020179,0.00681017302590769,"Of 12,092 new tests reported in Champaign County, 62 were positive, or 0.5%. The seven-day average positivity is 0.7%",73.7142857142857,10824.1428571429,26.1428571428571,0.571428571428571,0.709677419354839,4,8,22
2021-02-05,16834,79,112,24,16053,998,645,669,0,0,5,81,-7,1529784,9395,0.0110041679086721,0.00840872804683342,0.00685505474427486,"Of 9,395 new tests reported in Champaign County, 79 were positive, or 0.8%. The seven-day average positivity is 0.7%",71.2857142857143,10399,25.7142857142857,0.428571428571429,0.709677419354839,3,6,22
2021-02-06,16906,72,112,24,16121,1016,649,673,0,0,0,68,4,1539937,10153,0.0109783711931073,0.00709150004924653,0.00738469154817239,"Of 10,153 new tests reported in Champaign County, 72 were positive, or 0.7%. The seven-day average positivity is 0.7%",76.7142857142857,10388.2857142857,25.2857142857143,0.428571428571429,0.645161290322581,3,6,20
2021-02-07,17007,101,112,24,16185,977,686,710,0,0,0,64,37,1552173,12236,0.0109568972015362,0.0082543314808761,0.00793478849591074,"Of 12,236 new tests reported in Champaign County, 101 were positive, or 0.8%. The seven-day average positivity is 0.8%",83.7142857142857,10550.2857142857,24.8571428571429,0.428571428571429,0.645161290322581,3,6,20
2021-02-08,17064,57,112,28,16239,940,685,713,0,0,4,54,-1,1556283,4110,0.0109645867750274,0.0138686131386861,0.0082585928360537,"Of 4,110 new tests reported in Champaign County, 57 were positive, or 1.4%. The seven-day average positivity is 0.8%",84.7142857142857,10257.7142857143,25.2857142857143,0,0.645161290322581,0,6,20
2021-02-09,17186,122,116,25,16300,926,745,770,0,4,-3,61,60,1566869,10586,0.0109683706806376,0.0115246552049877,0.00802150093032872,"Of 10,586 new tests reported in Champaign County, 122 were positive, or 1.2%. The seven-day average positivity is 0.8%",83.1428571428571,10365,24.7142857142857,0.571428571428571,0.774193548387097,4,9,24
2021-02-10,17254,68,116,24,16342,961,772,796,0,0,-1,42,27,1580448,13579,0.0109171576666869,0.0050077325281685,0.00777536000887029,"Of 13,579 new tests reported in Champaign County, 68 were positive, or 0.5%. The seven-day average positivity is 0.8%",80.1428571428571,10307.2857142857,24,0.571428571428571,0.774193548387097,4,9,24
2021-02-11,17307,53,116,24,16393,981,774,798,0,0,0,51,2,1588809,8361,0.0108930651827879,0.00633895467049396,0.00806781642794505,"Of 8,361 new tests reported in Champaign County, 53 were positive, or 0.6%. The seven-day average positivity is 0.8%",78.8571428571429,9774.28571428571,24.7142857142857,0.571428571428571,0.774193548387097,4,8,24
2021-02-12,17446,139,119,18,16460,929,849,867,0,3,-6,67,75,1603564,14755,0.0108795158783809,0.00942053541172484,0.00829493087557604,"Of 14,755 new tests reported in Champaign County, 139 were positive, or 0.9%. The seven-day average positivity is 0.8%",87.4285714285714,10540,23.8571428571429,1,0.838709677419355,7,10,26
2021-02-13,17482,36,123,17,16587,996,755,772,0,4,-1,127,-94,1614488,10924,0.010828200643176,0.00329549615525449,0.00772625451033521,"Of 10,924 new tests reported in Champaign County, 36 were positive, or 0.3%. The seven-day average positivity is 0.8%",82.2857142857143,10650.1428571429,22.8571428571429,1.57142857142857,0.967741935483871,11,14,30
2021-02-14,17536,54,123,17,16694,926,702,719,0,0,0,107,-53,1622327,7839,0.0108091648601053,0.0068886337543054,0.00754055363913676,"Of 7,839 new tests reported in Champaign County, 54 were positive, or 0.7%. The seven-day average positivity is 0.8%",75.5714285714286,10022,21.8571428571429,1.57142857142857,0.903225806451613,11,14,28
2021-02-15,17609,73,123,17,16778,853,691,708,0,0,0,84,-11,1628917,6590,0.0108102500004604,0.0110773899848255,0.00750337307596993,"Of 6,590 new tests reported in Champaign County, 73 were positive, or 1.1%. The seven-day average positivity is 0.8%",77.8571428571429,10376.2857142857,20.2857142857143,1.57142857142857,0.870967741935484,11,11,27
2021-02-16,17622,13,123,15,16841,877,643,658,0,0,-2,63,-48,1636690,7773,0.0107668526110626,0.00167245593721858,0.00624453960842726,"Of 7,773 new tests reported in Champaign County, 13 were positive, or 0.2%. The seven-day average positivity is 0.6%",62.2857142857143,9974.42857142857,18.8571428571429,1,0.838709677419355,7,11,26
2021-02-17,17672,50,123,16,16901,796,632,648,0,0,1,60,-11,1646328,9638,0.0107341914855363,0.00518779829840216,0.00634486945962356,"Of 9,638 new tests reported in Champaign County, 50 were positive, or 0.5%. The seven-day average positivity is 0.6%",59.7142857142857,9411.42857142857,17.7142857142857,1,0.774193548387097,7,11,24
2021-02-18,17804,132,126,15,16996,827,667,682,0,3,-1,95,35,1657536,11208,0.0107412448357079,0.0117773019271949,0.00723151017795044,"Of 11,208 new tests reported in Champaign County, 132 were positive, or 1.2%. The seven-day average positivity is 0.7%",71,9818.14285714286,16.4285714285714,1.42857142857143,0.774193548387097,10,14,24
2021-02-19,17898,94,127,14,17078,900,679,693,0,1,-1,82,12,1670056,12520,0.0107170058968083,0.00750798722044728,0.00679781026288877,"Of 12,520 new tests reported in Champaign County, 94 were positive, or 0.8%. The seven-day average positivity is 0.7%",64.5714285714286,9498.85714285714,15.8571428571429,1.14285714285714,0.806451612903226,8,15,25
2021-02-20,17920,22,127,14,17237,867,542,556,0,0,0,159,-137,1679929,9873,0.0106671174793697,0.00222829940241061,0.00669305175654406,"Of 9,873 new tests reported in Champaign County, 22 were positive, or 0.2%. The seven-day average positivity is 0.7%",62.5714285714286,9348.71428571429,15.4285714285714,0.571428571428571,0.741935483870968,4,15,23
2021-02-21,17978,58,127,13,17314,711,524,537,0,0,-1,77,-18,1690047,10118,0.0106375739846288,0.00573235817355209,0.00652687536916716,"Of 10,118 new tests reported in Champaign County, 58 were positive, or 0.6%. The seven-day average positivity is 0.7%",63.1428571428571,9674.28571428571,14.8571428571429,0.571428571428571,0.741935483870968,4,15,23
2021-02-22,18001,23,128,11,17369,596,493,504,0,1,-2,55,-31,1691227,1180,0.010643751548432,0.0194915254237288,0.00629112502006099,"Of 1,180 new tests reported in Champaign County, 23 were positive, or 1.9%. The seven-day average positivity is 0.6%",56,8901.42857142857,14,0.714285714285714,0.709677419354839,5,16,22
2021-02-23,18060,59,128,11,17460,618,461,472,0,0,0,91,-32,1705020,13793,0.0105922511172889,0.00427753208149061,0.00641006878384311,"Of 13,793 new tests reported in Champaign County, 59 were positive, or 0.4%. The seven-day average positivity is 0.6%",62.5714285714286,9761.42857142857,13.4285714285714,0.714285714285714,0.709677419354839,5,12,22
2021-02-24,18112,52,128,12,17524,589,448,460,0,0,1,64,-13,1719398,14378,0.01053391942994,0.00361663652802893,0.0060216231011359,"Of 14,378 new tests reported in Champaign County, 52 were positive, or 0.4%. The seven-day average positivity is 0.6%",62.8571428571429,10438.5714285714,12.8571428571429,0.714285714285714,0.709677419354839,5,12,22
2021-02-25,18161,49,128,12,17575,566,446,458,0,0,0,51,-2,1728334,8936,0.0105078069400938,0.00548343777976723,0.00504251532529167,"Of 8,936 new tests reported in Champaign County, 49 were positive, or 0.5%. The seven-day average positivity is 0.5%",51,10114,12.4285714285714,0.285714285714286,0.709677419354839,2,12,22
2021-02-26,18190,29,129,12,17653,534,396,408,0,1,0,78,-50,1740941,12607,0.0104483724606405,0.00230030935194733,0.00411934824010722,"Of 12,607 new tests reported in Champaign County, 29 were positive, or 0.2%. The seven-day average positivity is 0.4%",41.7142857142857,10126.4285714286,12.1428571428571,0.285714285714286,0.709677419354839,2,10,22
2021-02-27,18209,19,129,12,17711,507,357,369,0,0,0,58,-39,1751342,10401,0.0103971697132827,0.00182674742813191,0.00404688222032403,"Of 10,401 new tests reported in Champaign County, 19 were positive, or 0.2%. The seven-day average positivity is 0.4%",41.2857142857143,10201.8571428571,11.8571428571429,0.285714285714286,0.709677419354839,2,6,22
2021-02-28,18236,27,129,12,17777,436,318,330,0,0,0,66,-39,1761789,10447,0.0103508422404726,0.00258447401167799,0.00359621978757213,"Of 10,447 new tests reported in Champaign County, 27 were positive, or 0.3%. The seven-day average positivity is 0.4%",36.8571428571429,10248.8571428571,11.7142857142857,0.285714285714286,0.67741935483871,2,6,21
2021-03-01,18256,20,129,15,17828,391,284,299,0,0,3,51,-34,1765954,4165,0.0103377551170642,0.00480192076830732,0.00341242121321611,"Of 4,165 new tests reported in Champaign County, 20 were positive, or 0.5%. The seven-day average positivity is 0.3%",36.4285714285714,10675.2857142857,12.2857142857143,0.142857142857143,0.645161290322581,1,6,20
2021-03-02,18296,40,129,16,17879,339,272,288,0,0,1,51,-12,1775169,9215,0.0103066243270359,0.00434074877916441,0.00336426748777602,"Of 9,215 new tests reported in Champaign County, 40 were positive, or 0.4%. The seven-day average positivity is 0.3%",33.7142857142857,10021.2857142857,13,0.142857142857143,0.645161290322581,1,6,20
2021-03-03,18340,44,129,14,17917,360,280,294,0,0,-2,38,8,1791110,15941,0.0102394604463154,0.00276017815695377,0.00317938420348059,"Of 15,941 new tests reported in Champaign County, 44 were positive, or 0.3%. The seven-day average positivity is 0.3%",32.5714285714286,10244.5714285714,13.2857142857143,0.142857142857143,0.645161290322581,1,6,20
2021-03-04,18365,25,129,14,17943,337,279,293,0,0,0,26,-1,1796542,5432,0.0102224161750741,0.00460235640648012,0.002990851513019,"Of 5,432 new tests reported in Champaign County, 25 were positive, or 0.5%. The seven-day average positivity is 0.3%",29.1428571428571,9744,13.5714285714286,0.142857142857143,0.548387096774194,1,3,17
2021-03-05,18386,21,131,12,17978,328,265,277,0,2,-2,35,-14,1812343,15801,0.0101448787563943,0.00132902980823998,0.00274502114786701,"Of 15,801 new tests reported in Champaign County, 21 were positive, or 0.1%. The seven-day average positivity is 0.3%",28,10200.2857142857,13.5714285714286,0.285714285714286,0.612903225806452,2,4,19
2021-03-06,18404,18,131,12,18017,339,244,256,0,0,0,39,-21,1821786,9443,0.0101021744595688,0.00190617388541777,0.00276815626597013,"Of 9,443 new tests reported in Champaign County, 18 were positive, or 0.2%. The seven-day average positivity is 0.3%",27.8571428571429,10063.4285714286,13.5714285714286,0.285714285714286,0.612903225806452,2,4,19
2021-03-07,18418,14,131,12,18051,328,224,236,0,0,0,34,-20,1832635,10849,0.0100500099583387,0.00129044151534704,0.00256895237557519,"Of 10,849 new tests reported in Champaign County, 14 were positive, or 0.1%. The seven-day average positivity is 0.3%",26,10120.8571428571,13.5714285714286,0.285714285714286,0.612903225806452,2,4,19
2021-03-08,18439,21,134,9,18072,333,224,233,0,3,-3,21,0,1837330,4695,0.0100357584103019,0.00447284345047923,0.00256388702084734,"Of 4,695 new tests reported in Champaign County, 21 were positive, or 0.4%. The seven-day average positivity is 0.3%",26.1428571428571,10196.5714285714,12.7142857142857,0.714285714285714,0.709677419354839,5,6,22
2021-03-09,18473,34,134,9,18114,336,216,225,0,0,0,42,-8,1848490,11160,0.00999356231302306,0.00304659498207885,0.00241404236166992,"Of 11,160 new tests reported in Champaign County, 34 were positive, or 0.3%. The seven-day average positivity is 0.2%",25.2857142857143,10474.4285714286,11.7142857142857,0.714285714285714,0.709677419354839,5,6,22
2021-03-10,18494,21,134,8,18136,379,216,224,0,0,-1,22,0,1860560,12070,0.00994001805907899,0.00173985086992543,0.0022174226061915,"Of 12,070 new tests reported in Champaign County, 21 were positive, or 0.2%. The seven-day average positivity is 0.2%",22,9921.42857142857,10.8571428571429,0.714285714285714,0.709677419354839,5,6,22
2021-03-11,18523,29,134,8,18166,392,215,223,0,0,0,30,-1,1871089,10529,0.0098995825425728,0.00275429765409821,0.00211946825492642,"Of 10,529 new tests reported in Champaign County, 29 were positive, or 0.3%. The seven-day average positivity is 0.2%",22.5714285714286,10649.5714285714,10,0.714285714285714,0.709677419354839,5,6,22
2021-03-12,18558,35,134,8,18204,360,212,220,0,0,0,38,-3,1880560,9471,0.00986833709107925,0.00369549150036955,0.0025213656419954,"Of 9,471 new tests reported in Champaign County, 35 were positive, or 0.4%. The seven-day average positivity is 0.3%",24.5714285714286,9745.28571428571,9.42857142857143,0.428571428571429,0.580645161290323,3,5,18
2021-03-13,18602,44,134,8,18241,357,219,227,0,0,0,37,7,1892248,11688,0.00983063530784548,0.00376454483230664,0.00281002526184326,"Of 11,688 new tests reported in Champaign County, 44 were positive, or 0.4%. The seven-day average positivity is 0.3%",28.2857142857143,10066,8.85714285714286,0.428571428571429,0.580645161290323,3,5,18
2021-03-14,18602,0,134,8,18257,347,203,211,0,0,0,16,-16,1900879,8631,0.00978599900361885,0,0.00269620772522126,"Of 8,631 new tests reported in Champaign County,  were positive, or 0%. The seven-day average positivity is 0.3%",26.2857142857143,9749.14285714286,8.28571428571429,0.428571428571429,0.580645161290323,3,5,18
2021-03-15,18625,23,134,8,18275,454,208,216,0,0,0,18,5,1906695,5816,0.00976821148636777,0.00395460797799175,0.00268146759893318,"Of 5,816 new tests reported in Champaign County, 23 were positive, or 0.4%. The seven-day average positivity is 0.3%",26.5714285714286,9909.28571428571,8.14285714285714,0,0.483870967741935,0,5,15
2021-03-16,18496,0,134,8,18143,436,211,219,0,0,0,NA,3,1912340,5645,0.0096719202652248,0,0.00238057948316366,"Of 5,645 new tests reported in Champaign County,  were positive, or 0%. The seven-day average positivity is 0.2%",21.7142857142857,9121.42857142857,8,0,0.354838709677419,0,5,11
2021-03-17,18553,57,135,10,18174,511,234,244,0,1,2,31,23,1925745,13405,0.00963419351991048,0.00425214472211861,0.00288409910255427,"Of 13,405 new tests reported in Champaign County, 57 were positive, or 0.4%. The seven-day average positivity is 0.3%",26.8571428571429,9312.14285714286,8.28571428571429,0.142857142857143,0.387096774193548,1,6,12
2021-03-18,18578,25,135,10,18197,488,236,246,0,0,0,23,2,1935992,10247,0.00959611403352906,0.00243973846003708,0.00283499992296196,"Of 10,247 new tests reported in Champaign County, 25 were positive, or 0.2%. The seven-day average positivity is 0.3%",26.2857142857143,9271.85714285714,8.57142857142857,0.142857142857143,0.387096774193548,1,6,12
2021-03-19,18613,35,135,10,18229,444,239,249,0,0,0,32,3,1945412,9420,0.00956763914276256,0.00371549893842887,0.00283722938382779,"Of 9,420 new tests reported in Champaign County, 35 were positive, or 0.4%. The seven-day average positivity is 0.3%",26.2857142857143,9264.57142857143,8.85714285714286,0.142857142857143,0.387096774193548,1,4,12
2021-03-20,18629,16,135,10,18249,440,235,245,0,0,0,20,-4,1951714,6302,0.0095449435726751,0.0025388765471279,0.00262334779537887,"Of 6,302 new tests reported in Champaign County, 16 were positive, or 0.3%. The seven-day average positivity is 0.3%",22.2857142857143,8495.14285714286,9.14285714285714,0.142857142857143,0.387096774193548,1,4,12
2021-03-21,18651,22,135,10,18270,378,236,246,0,0,0,21,1,1962575,10861,0.00950333108288855,0.00202559616978179,0.00288511410788382,"Of 10,861 new tests reported in Champaign County, 22 were positive, or 0.2%. The seven-day average positivity is 0.3%",25.4285714285714,8813.71428571429,9.42857142857143,0.142857142857143,0.290322580645161,1,4,9
2021-03-22,18676,25,136,8,18298,341,234,242,0,1,-2,28,-2,1968618,6043,0.00948685829348304,0.00413701803739864,0.00290683590911293,"Of 6,043 new tests reported in Champaign County, 25 were positive, or 0.4%. The seven-day average positivity is 0.3%",25.7142857142857,8846.14285714286,9.42857142857143,0.285714285714286,0.290322580645161,2,2,9
2021-03-23,18714,38,137,8,18327,370,242,250,0,1,0,29,8,1976388,7770,0.00946878851723447,0.00489060489060489,0.00340369722707969,"Of 7,770 new tests reported in Champaign County, 38 were positive, or 0.5%. The seven-day average positivity is 0.3%",31.1428571428571,9149.71428571429,9.42857142857143,0.428571428571429,0.32258064516129,3,3,10
2021-03-24,18757,43,137,9,18365,432,246,255,0,0,1,38,4,1988759,12371,0.0094315098008356,0.00347587098860238,0.00323737582124607,"Of 12,371 new tests reported in Champaign County, 43 were positive, or 0.3%. The seven-day average positivity is 0.3%",29.1428571428571,9002,9.28571428571429,0.285714285714286,0.32258064516129,2,3,10
2021-03-25,18804,47,137,9,18378,412,280,289,0,0,0,13,34,1998473,9714,0.00940918391191675,0.00483837759934116,0.00361709959827788,"Of 9,714 new tests reported in Champaign County, 47 were positive, or 0.5%. The seven-day average positivity is 0.4%",32.2857142857143,8925.85714285714,9.14285714285714,0.285714285714286,0.290322580645161,2,3,9
2021-03-26,18855,51,137,9,18392,430,317,326,0,0,0,14,37,2002948,4475,0.00941362431775563,0.0113966480446927,0.00420606229143493,"Of 4,475 new tests reported in Champaign County, 51 were positive, or 1.1%. The seven-day average positivity is 0.4%",34.5714285714286,8219.42857142857,9,0.285714285714286,0.290322580645161,2,3,9
2021-03-27,18880,25,137,9,18445,439,289,298,0,0,0,53,-28,2017681,14733,0.00935727699274563,0.00169687096993145,0.00380493276941501,"Of 14,733 new tests reported in Champaign County, 25 were positive, or 0.2%. The seven-day average positivity is 0.4%",35.8571428571429,9423.85714285714,8.85714285714286,0.285714285714286,0.290322580645161,2,3,9
